590.0728	177.4857	218.4951	179.5333	252.5278	466.675	391.625	193.15	179.9848	172.4211	199.0306	174.7273	211.2641	190.5714	276.8136	300.1584	163.6923	327.6102	173.5172	203.413	680.5161	307.0471	219.7955	282.1574	220.554	557.2381	204.8	179.5417	172.8571	215.9286	169.8205	338.4483	172.1515	159.2683	371.7242	279.6875	552.4324	168	464.5818	183.1385	207.898	168.5581	320.55	498.4409	225.4828	176.7857	190.75	397.0976	416	224.1111	147.5238	206.4348	163.6	237.2955	121	241.9583	264.6602	268.0408	140.5882	495.3091	878.1171	283.3903	516.7258	197.5556	360.8667	905.8913	269.4783	203.3548	234.0484	398.3409	281.1461	199.12	221.0462	202.5556
560.6364	179.2286	206.6238	188.7333	246.2083	449.875	392.4432	207.7	178.3636	178.4737	196.4184	183.1818	205	193.1429	265.0339	292.0693	144.6923	308.8813	174.1724	200.6522	679.3763	285.8706	221.4318	282.3704	215.3378	560.8412	208.6333	172.25	172.7143	203.5	164.4615	344.2414	163.7879	155.8293	364.7586	287.5625	543.1757	154.5714	462.6909	181.3692	217.2449	164.0465	329.8	491.6237	227.8276	182	192.6923	400.9512	413.8904	232.6222	148.2381	205.7826	164.8	231.0455	116	237.5	261.8932	267.6531	144.1765	502.2364	829.063	278.9756	521.129	209.2222	342.88	906.4565	279.4131	197.129	233.6129	446.0909	277.1348	187.2	222.4923	190.8889
583.9454	176.6	207.802	175.2	245.0556	502.8667	383.8296	199.85	179.1061	169.8421	197.1633	179.1818	202.5472	196.8286	263.1356	292.4456	150.7692	296.6271	170.2241	201.4565	676.2581	265.8941	214.6591	282.6204	218.5811	544.9841	217.1333	167.875	173.8571	197.2143	169.5385	350.5862	171.0909	151.8781	370.3965	287.1125	540.9459	153	466.9818	181.6769	199.3061	151.7209	322.7	483.3011	224.1552	182.6429	188.3077	399.9268	404.7671	224.9556	157.2381	198	170.1	232.1136	116.125	243.5417	257.7379	262.2857	142.7647	451.4	904.7838	279.1463	509.5645	200.7778	374.8933	901.6522	297.8696	197.8065	222.8871	418.4886	278.1124	190.6	215.8615	188.2222
556.8364	178.1143	207.4653	156.3111	239.5833	476.3167	380.5	204.4	177.8788	168.7895	194.9592	175.8182	200.0943	203.9714	259.6271	290.198	154.0769	285.7119	177.1552	205.8913	664.5269	258.3765	215.5	274.6852	219.554	543.2064	211.9333	169.5833	170.2857	206.2857	166.0256	343.8965	166.4545	150.1707	365.1379	288.2875	594	172.1429	475.3273	174.4154	222.7143	147.0233	319.425	477.6452	224.5862	175.5714	187.4808	402.3415	402.6301	227.4	149.0952	198.2609	169	231.1818	97.625	233.2917	254.7864	260.3878	139.1176	460.0364	918.7117	272.1219	503.5484	200.1667	390.5867	903.7174	276.5869	193.2258	220.2258	388.1932	282.8427	192	218.5231	193
566.5455	180.7143	209.5247	152.6444	237.5278	453.2583	380.4886	198.45	174.1061	173.8421	224.8265	186.2727	203.1887	201.5429	261.5932	292.4951	159.4615	273.2203	173.6207	199.3261	659.6237	246.6941	218.8182	268.0833	218.7703	536.7619	210.2667	160.75	179.5714	198.1429	233.4615	343.8965	172.2121	155.9756	368.8448	286.4375	569.2568	162.5714	469.7273	179.0769	230.2245	147.3023	310.375	471.0645	225.0172	177.1429	186.9615	389.2439	399.9589	225.4444	140.2857	208.8696	165.9	227.7273	120	236.375	257.2524	259.5714	145.2941	464.2182	867.6757	253.6098	503.1774	203.2778	396.0667	902.5435	258.9131	205.2258	216	365.2727	276.0899	191	213.8154	178.3333
582.6727	186.8286	208.1683	154.9556	241.75	442.3667	379.9432	208.05	172.0909	167.6316	211.898	171.8182	198.8302	183.8857	256.3898	282.7525	148.3077	273.5593	173.6724	194.9783	659.3656	239.6941	230.9091	273.4167	214.2162	545.7936	209.8667	173.2917	175.5714	192.2857	216.2051	336.2758	167.5455	150.8781	356.1724	292.55	547.0811	140.8571	472	177.8308	211	146.6744	331.575	465.7419	224.1724	184.3571	189.7308	393.2439	392.7534	226.4444	143.1429	218.3478	173.4	231.3182	114	251.8333	253.6893	262.9184	141.7647	439	800.7657	256.6097	509.5807	200.5	369.44	901.9565	287.0217	199.0968	220.5484	352.4091	273.6404	194.44	212.6769	197.6667
564.5273	175.1429	203.1287	145.6667	238.9306	481.975	376.3523	205.3	173.3485	176.9474	201.2245	184.1818	190.1698	196.8	254.5424	282.0693	158.6154	270.322	177.7759	204.3696	648	243.1412	220.7273	278.4074	211	547.9048	212.5	164.0417	161	200.8571	195.2051	330.8276	168.8788	159.5122	351.8448	289.125	533.7297	154.2857	482.5818	179.2923	207.102	146.7907	314.25	461.4409	221.4138	173.2857	189.75	377.7561	390.7671	226.5556	144.0952	201	180	227.3864	112.375	246.5833	254.1456	257.2041	134.9412	472.5091	805.2162	280.3415	492.5484	207.2778	385.52	894.3043	273.3261	191.3226	218.7903	339.9773	267.2921	183.96	207.2923	201
557.1636	176.4571	207.3762	146.0889	241.6806	488.8417	372.9432	208.35	172.9545	168.7895	196.4592	183.5455	195.6981	193.5714	245.1695	289.396	151.3846	333.339	182	196.9565	649.3549	246.5765	220.3864	261.6945	216.0676	538.3016	208.5333	173.4583	155.4286	199.6429	191.2308	329.7586	170.6061	156.3171	357.2069	289.7375	520.3378	167.1429	482.2545	178.2	207.6735	141.9767	303.1	451.4731	221.2241	169.9286	187.7885	368.9024	395.0685	219.9111	147.5238	214.4348	169.3	233.2273	109.625	244.625	256.2719	254.2449	137	480.5273	821.8108	259.2683	509.7903	196.2222	389.8933	903.3478	289.4565	197.4194	215.3871	337.1477	272.5618	190.96	210.2462	206.1111
553.4727	174.2571	200.297	151.4444	243.3472	464.1583	369.1023	203.1	165.5152	174.5263	194.4694	175.2727	188.6415	200.1429	249.7119	289.4753	151.0769	311.0847	170.9655	192.6304	643.7419	284.1412	221.4773	267.0555	214.6081	543.4445	212.7	176.7083	167.1429	202.2143	189.5641	330.6552	167.7576	155.2683	351.9655	292.7875	508.6351	170.7143	469.1454	179.2154	200.6122	142.4884	318.2	445.3226	223.3621	175.2857	188.7308	371.1463	393.0411	229.4667	148.9048	213.913	171.7	221.7955	116	247.0417	252.1942	260.4082	137.8235	441.2545	869.3694	261.3171	490.129	201.1667	368.4533	901.1957	307.6956	195.8065	210.1935	326.9773	276.2584	193.36	213.9231	191.6667
550.3273	178.5143	198.5247	172.5556	241.5556	454.6333	370.3409	195.3	172.8485	182.5263	196.3878	180.6364	193.2264	198.6	249	281.0495	142.8462	294.9153	178.1207	199.2391	641.6022	268.3177	219.4091	268.2778	207.3108	535.8095	210.1	169.5833	158.4286	186.4286	183.4615	332.1035	165.7879	155.3902	347.3448	291.45	566	155.4286	458.9455	178.6615	220.3265	144.5814	326.95	441.043	223.0172	179.7143	188.7885	386.8537	387.274	224.4	148.0476	195.3044	172.7	229.0682	115.5	248.4167	253.4272	255.5102	137.4706	444.4364	895.7657	285.2195	499.5484	201.3333	390.32	908.087	302.6087	197.4839	215.0968	313.2614	269.2135	188.8	212.8308	202.4444
559.7455	173.0571	200.6139	175.5333	244.5833	431.6333	360.7046	194.95	176.2424	171.8421	196.898	172.1818	184.2076	198.7429	240.7119	288.7921	156	285.7966	171	192.1739	643.871	292.4588	218.8636	267.8611	208.1081	531.0317	211.0667	169.75	172.2857	207.5	179.6154	315.6552	165.7879	152.8293	349.0517	297.5875	555	162.1429	447.3091	177.6461	204.9388	142.1163	297	442.2043	223.5517	176.9286	183.5385	396.439	386.7534	225.5556	141.8095	205.8261	184.9	221.6818	108	243.8333	251.1748	255.7347	139.1765	450.2	860.8289	274.7561	480.9839	203.9444	391.2267	899.0217	292.0652	194.3871	213.5	359.3409	272.8652	184.36	210.3231	200.8889
586.2	172.2	201.3762	156.2667	237.7778	426.725	359.4318	196.45	170.0152	172.4737	193.4388	162.6364	185.3208	193.3143	241.5932	280.5742	156.1538	278.339	171.3103	199.1087	633.1935	345.2	222.4773	267.1111	202.0676	538.0476	211.9667	193.75	182.5714	204.2143	175.9744	336.2414	176.9394	158.8293	343.9655	297.9125	534.7297	157.2857	454.6545	174.3846	193.0612	134.6512	312.225	439.4409	221.3103	164.0714	183.2692	376.3903	385.4932	228.2222	137.2381	215.7391	162.6	228.3409	113.875	241	252.7379	250.898	141.3529	443.0545	813.4595	272.5366	471.5645	199.0556	364.84	899.2391	311.9565	196.4839	212.9194	341.9886	290.3483	192.84	212.7231	192.4444
562.5091	176.1714	198.7129	157.6444	238.7778	419.675	363.7046	197.2	166.0606	171.5263	196.1122	184.9091	184.2264	202.9714	244.5085	282.1584	154.7692	278.678	173.4655	193.2826	633.7312	348.1647	216.2727	267.3889	203.2568	535.0952	210.6	186.5417	163.5714	201.1429	175.3333	339.4828	160.1818	161.8781	348.5862	302.8625	512.2568	155.1429	434	178.2308	213.1633	136.2326	290.725	437.0107	220.9828	165.9286	180.1346	393.8049	377.7534	229.3333	142.3333	205.4348	180.2	219.8409	119.125	238.875	247.8641	254.4694	142.8235	446.8727	751.1261	261.2683	470.0645	198.5	390.4	908.5652	285.5217	186.3548	219.6452	323.0909	279.7528	192.12	208.6154	197.4444
566.5637	174.1714	204	146.1111	236.5278	419.6667	357.6818	206.55	171.303	177.8421	192.8571	174.4545	181.5094	199.2286	240.3051	279.4059	149.6923	270.6441	174.3276	194.9348	635.5699	306.0824	218.5682	262.3889	207.973	514.9841	205.7667	177.75	161.1429	187.4286	171.7179	328.6207	174.1212	154.2683	342.1207	299.4375	498.6487	149.1429	431.0909	184.1231	198.2041	140.2093	317.525	431.5914	219.3965	181.1429	180.9615	384.2927	377.5205	224.6444	137.1429	195.8261	175.6	223.0455	118.5	237.75	253.0291	259.8163	142	441.3636	801.0901	290.4634	470.5323	205.7778	355.5467	902.8696	280.6522	184.0323	215.6613	313.5909	275.3708	193.2	213.1692	187.6667
587.9091	172.3428	201.2376	144.8222	237.8194	472.6083	353.5227	205.95	165.0152	171.3684	189.7959	173.3636	185.9057	217.2286	237.5085	288.7129	158.8462	270.0169	176.4655	196.3478	630.9462	288.5059	219	263.5092	206.2703	514.4286	213.5	177.1667	171.2857	205.6429	165.641	316.7586	165.8182	152.561	333.0172	296.3375	494.554	151.8571	455.2182	234.2615	174.6327	138.8139	317.225	428.7957	221.5	180.5	182.4038	420.8537	373.5342	228.6	143	224.5652	174.9	222.4091	131.375	252.75	251.5825	255.2245	193.5294	456.3091	770.3784	287.1219	482.6935	194.8333	324.6267	897.4565	303.2609	186.3548	213.9516	305.8523	273.6517	186.68	205.2308	191.6667
536.9272	177.1714	196.5842	142.9111	233.7083	476.175	356.5	209.05	170.8636	169.5263	194.0408	186.0909	181.5849	218.6	234.2542	281.8515	157.6154	262.5254	173.069	200.5435	629.2366	276.6588	224	265.5833	204.2568	493.0794	212.0333	167.875	178.4286	211.9286	171.4615	324	167.1515	155.7561	333.1897	296.5875	489.554	166.4286	445.4546	302.6615	162.1633	134.6744	335.1	424.3011	213.7759	171.5714	179.4038	460.6342	378.2877	230.1778	144.619	226.7391	169.2	219.4318	140.75	253.5	247.0194	254.9592	190.8824	411.3091	767.5225	272.439	488.1613	202.8333	370.44	899.6739	317.9783	187.871	214	295.1818	260.4944	184.76	215.5538	191.5556
559.0546	171.7143	197.9604	155.6889	237	492.925	352.2046	213.65	165.9545	175.6842	188.898	178.1818	183.283	221.8286	228.5085	282.8515	153.7692	262.0508	176.0345	198.913	628.2795	264.3059	214.7955	262.2222	204.5811	493.254	211.6667	174.4583	167.4286	190.4286	164.7179	331.7242	163.4242	155	332.3448	299.8125	474.7703	159.2857	449.7091	302.9692	190.2041	135.1395	323.025	418.086	219.5345	183	182.4808	454.0976	371.6028	223.3778	143.1429	211.8696	178.3	218.3182	117.25	240.9167	248.233	252.9388	175.2941	425.0364	724.2343	266.6829	486.1774	193.1111	336.8133	899.9565	300.8478	189.4194	208.8871	284.75	273.427	193.28	206.3539	191.3333
542.2364	169.8286	194.0297	178.0222	231.625	464.0583	348.875	201.7	170.803	172.8947	185.7347	172.7273	178.3208	213.2286	232.9492	288.6634	150	258.3898	171.7069	195.6522	628.871	255.6471	221.0455	263.3518	208.0811	470.5714	209.2333	175.2083	163.1429	209.0714	165.2308	324.7586	167.8788	154.5122	327.569	303.825	532.8108	155.4286	456.0545	284.5846	184.7347	137.5116	316.5	420.914	218.3621	177.5714	184.1154	477.9756	374.4658	224.2667	151.7143	201.7391	180	219.6136	120.5	241	247.2816	249.2653	162.1176	432.8182	733.8919	262.7073	505.5645	202.5556	363.08	900.087	305.9131	186.3548	212.9355	285.2841	271	193	210.2769	196.7778
534.5455	168.3714	198.9901	163.8889	233.0139	466.1083	347.0114	207	164.5455	176.0526	187.5918	174.7273	185.8679	209	230.3051	281.3763	152.5385	253.9661	168.3276	190.9348	627.5377	250.7177	218.75	264.6852	199.8919	473.2064	212.8333	163.0417	160.5714	200.7143	160.1282	326.2069	161.6364	160.2683	326.1207	304.7625	511.6351	156.7143	442.9091	229.6615	169.1837	130.2791	308.65	415.2581	216.1035	182.7143	176	461.6829	370.863	228.0222	147.2381	224.4783	172.3	219.1364	122.75	230.375	244.2524	252.8367	158.1765	410.4909	744.937	272.6585	522.129	199.7222	349.7867	904.5652	308.5435	188.4839	210.0484	282.0682	264.6629	199.68	205.6615	194.3333
550.4182	174.2286	194.7822	158.8	234.6528	450.3833	345.8409	208.3	167.3182	162.3158	187.6837	175.7273	185.5283	203.7714	228.1864	285.5842	145.6154	250.2373	169.931	193.6522	626	248.2	213.6136	269.2685	203.8784	504.873	206.6333	163	172	205.5	158.5641	327.2414	176.1818	153.2195	333.8965	302.2	486.9189	162.5714	458.3818	209.7077	187.2449	140.1395	311.1	417.043	219.9828	180.0714	178.5385	453	371.8082	226.3111	147.381	217.1739	169.6	217.7955	108.75	239.8333	242.1845	250.551	160.9412	429.3636	753.4234	264.7561	505.8065	184.6111	362.2533	896.1739	322.2391	185	206.4677	296.4659	274.9438	193.24	206.8615	189.3333
568.7818	168.7429	194	154.0444	228.4722	548.875	341.8409	205.1	170.7273	165	187.9592	174	186.2453	191.7143	240.8983	280.7822	156.0769	250.5085	169.4483	190.1087	626.2795	241.3882	216.6591	273.2592	203.0135	516.3016	202.6333	161.5	173.5714	208.8571	156.6154	326.2069	172	155.7561	328.5862	304.825	480.5405	149	445.6364	203.4923	202.2245	205.1163	327.075	417.1505	218.9483	175.8571	181.1538	439.3171	362.6986	226.4889	145	209.0435	174.1	219.0682	128.5	234.5833	242.9903	254.4286	148.1765	414.3455	791.5766	283.0488	491.0645	199.7222	331.9067	893.8043	305.3261	182.5161	207.629	320.3296	273.1573	188.88	206.3231	206.2222
526.2909	175.4286	195.0495	148.0444	237.4167	520.7	345.7046	193.65	165.0455	174.5263	182.4388	172.5455	178.1321	199.3143	231.5932	283.3267	158.8462	250.4068	168.3621	189.913	629.5699	239.9882	211.7273	269.4722	199.973	520.9207	205.8667	169.0833	165.5714	206.8571	160.6154	338.2069	164.7273	150.9268	327.3103	300.3	471.1081	151.2857	434.9273	193.9231	207.2857	183.3954	329.9	415.1721	216.3276	179.5	182.0962	457.8049	363.1644	213.8445	142.2381	205.1304	173.4	220.6364	110.875	235.5833	240.3689	251.6327	150.4118	412.6182	767.0811	283.2927	486.1613	203.0556	360.8267	898.3043	319.2391	183.9355	208.4194	304.7954	263.1011	187.68	200.0154	188.7778
543.2	174.1143	197.2772	148.3556	231.7361	485.9167	348.125	190.1	169.197	167.2105	183.5102	183.0909	178.7359	199	236.017	284.8218	162.1538	245.5085	172.2414	192.7391	619.9785	243.9529	216.3182	273.6852	202.3108	527.6667	210.8333	165.0417	172	207.8571	165.9744	334.3448	166.4545	154.7317	321.7069	298.9	497.9324	166.4286	445.2364	189.7231	184.5918	168.6744	335.55	411.2043	213.9655	174.7857	188.2115	451.4634	362.2329	226.8667	142.9048	211.6522	160.9	225.9091	127.875	245.7083	243.6116	248.4898	151.6471	381.7455	712.964	279.5122	508.6774	199.1667	330.1467	897.1739	340.9131	183.7097	207.371	350.3409	267.6517	191.6	208.6308	190.7778
570.2182	180.1429	191.1089	148.5778	235.3889	469.8667	335.8523	194.5	168.8333	167.4211	187.051	171.8182	179.5849	200	239.6949	288.703	150.2308	249.339	168.3448	188.3478	615.4623	237.1412	220.9545	270.4722	204.3649	533.6984	211.2667	171.7917	161	191	164.7179	331.4828	162.0606	153.3171	325.5345	303.275	513.7568	143.2857	437.0364	187.2615	206.8571	160.7674	345.25	407.6237	219.6724	174.3571	184.8269	426.4634	362.5891	225.9556	153.1429	221.5217	160.1	221.6591	119.875	248.2083	240.3689	253.6122	151.3529	396.4	754.1171	291.2683	514.2742	195.2222	362.4133	891.1087	318.8913	177.4194	205.8548	337.3977	257.4944	187.68	204.4154	199.4444
558.2	174.1714	196.5941	156.1333	232.8472	500.2667	338.0227	191.25	166.5758	176.5263	185.5	183.1818	176.0189	182.8286	247.3051	284.5446	154	245.661	170.1897	191.4565	612.7742	293.9529	213.8182	267	200.8513	531.7936	210.6	175.4583	160.5714	205.3571	162.2308	336.5172	172.7879	152.5122	328.3621	304.8875	491.6081	160.7143	425.2	192.9385	197.3061	153.8372	348.825	402.5161	220.6724	173.3571	178.25	428.8781	356.7123	220.7333	156.6667	209.087	167.9	219.1818	120.25	249	240.3107	248.0408	149.5294	388.6182	730.3964	305.4146	519.2742	199.4444	329.44	901.1739	302.3044	180.5161	205.1129	322.2727	245.7528	194.04	203.4308	200.8889
542.3818	171.6572	191.5644	173.7556	228.625	518.925	340.5909	189.95	167.7576	169.0526	184.2653	170.0909	174.8679	196.7143	240.2881	283.1089	144.3846	249.0339	167.9655	193.2826	610.1398	265.0471	214.8409	265.1389	199.6487	531.7302	211.0667	171.5	161	202.2857	154.8718	336.4483	165.1515	155.4634	320.1035	301.8625	476.5	160.1429	446.0545	182.3539	179.4286	149.093	331.4	409	215.0172	172.9286	178.3654	421.7073	358.137	228.8	149.9048	235.3913	167.5	224.4773	115.625	251.2083	243.1748	254.9388	145.9412	383.5636	713.3243	308.8537	512.871	200.6667	363.6933	894	313.6522	182.6774	212.7903	309.9432	248.0337	190.08	206.2615	197.2222
549.3636	175.5714	195.3366	160	233.8611	535.6334	346.7386	197.4	169.2879	171.9474	187.4286	179.4545	178.6981	202.4857	241.6949	284.5347	149.2308	239.7458	168.0862	193.2609	615.2258	250.7412	215.3636	260.6667	201.8784	510.254	209.7333	165.0417	159.2857	196.1429	156.359	324.6207	162.6667	155.2683	319.7242	297.65	471.4595	141	454.3818	185.0923	200.9796	141.3721	332.35	403.4301	217.1207	178.4286	185.7308	400.439	353.7534	226.5556	153.1429	246.3478	165.3	219.5455	115	254.9583	240.8155	254.1429	143.8824	392.9455	758.8649	330.5122	491.7097	192.4444	326.24	898.6739	304.6304	178.1935	212.7258	301.9091	236.6629	192.84	204.8923	192.2222
562.6545	178.6286	191.1188	155.4444	234.9583	500.3917	338.2273	206.6	167.6212	167.7895	185.8163	165.7273	182.434	199.2	235.1525	283.5347	156	241.3051	169.9483	195.5435	617.6344	249.4823	211.8864	260.1667	199.0811	524.9683	212.1	165.5417	167.1429	204.1429	159.2308	329.4828	171.8788	150.1707	317.8448	297.3625	502.9324	158.7143	426.2545	183.6923	188.6531	140.8605	348.2	408.3011	215.3103	169.6429	180.7115	413.439	355.3972	224.9111	135.8095	226.6087	165	216.6818	111.375	249.875	239.3689	249.1633	144.2941	405.9455	703.2162	347.2927	515.3226	200.2222	332.8667	897.8043	334.2826	182.5161	212.9516	288.8977	236.9775	188.72	208.1231	197.8889
531.2909	177.2286	190.0594	148.5111	228.0694	511.95	336.0568	207.2	166.2727	172.5263	187.0306	173.4545	175.1132	202.7143	234.3898	284.3763	154.3077	242.4237	169.0517	191.4565	617.3763	243.0471	218.5455	264.1574	196.5676	527.8889	210.3	165.25	160.1429	201.7857	160.4103	338.6207	167.1515	155.8049	312.9828	294.8125	512.3378	162.5714	435.9273	184.1538	168.0408	139.8372	345.075	400.2258	217.9483	169.6429	177.3077	400.2927	359.4521	219.8222	143.0952	243.3913	165.7	220.9545	108	245.2083	241.3689	250.5918	136.4706	371.9273	783.8829	330.7317	511.5	201.7222	338.8933	898.9348	335.7609	174.6452	219.7258	291.3864	243.0225	189.92	204.5692	190
